ID,MEMBER_ID,LOAN_AMNT,FUNDED_AMNT,FUNDED_AMNT_INV,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_D,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,PUB_REC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,INITIAL_LIST_STATUS,OUT_PRNCP,OUT_PRNCP_INV,TOTAL_PYMNT,TOTAL_PYMNT_INV,TOTAL_REC_PRNCP,TOTAL_REC_INT,TOTAL_REC_LATE_FEE,RECOVERIES,COLLECTION_RECOVERY_FEE,LAST_PYMNT_D,LAST_PYMNT_AMNT,NEXT_PYMNT_D,LAST_CREDIT_PULL_D,COLLECTIONS_12_MTHS_EX_MED,MTHS_SINCE_LAST_MAJOR_DEROG,POLICY_CODE,APPLICATION_TYPE,ANNUAL_INC_JOINT,DTI_JOINT,VERIFICATION_STATUS_JOINT,ACC_NOW_DELINQ,TOT_COLL_AMT,TOT_CUR_BAL,OPEN_ACC_6M,OPEN_IL_6M,OPEN_IL_12M,OPEN_IL_24M,MTHS_SINCE_RCNT_IL,TOTAL_BAL_IL,IL_UTIL,OPEN_RV_12M,OPEN_RV_24M,MAX_BAL_BC,ALL_UTIL,TOTAL_REV_HI_LIM,INQ_FI,TOTAL_CU_TL,INQ_LAST_12M
735694,932478,7600,7600,7600.00,36 months,15.23,264.32,C,C5,Agile1 Inc.,< 1 year,MORTGAGE,144000.00,Not Verified,May-11,Fully Paid,n,car,Backyard,945xx,CA,9.61,0,Aug-01,1,41,,5,0,5166,97.30,14,f,0.00,0.00,9515.30,9515.30,7600.08,1915.22,0.00,0.00,0.00,Jun-14,294.20,,Feb-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
756260,949279,4000,4000,3975.00,60 months,13.99,93.06,C,C3,Child Care Careers,2 years,RENT,21996.00,Source Verified,May-11,Fully Paid,n,other,personal,920xx,CA,0.55,0,Feb-07,1,,,3,0,448,17.20,6,f,0.00,0.00,4927.70,4896.91,4000.00,927.70,0.00,0.00,0.00,Apr-13,2885.86,,Apr-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
718573,912810,5000,5000,5000.00,36 months,5.42,150.80,A,A1,Taft Production Company,10+ years,RENT,33600.00,Not Verified,May-11,Fully Paid,n,debt_consolidation,Time saver loan,932xx,CA,13.36,0,Mar-96,2,,,11,0,6660,27.10,21,f,0.00,0.00,5427.79,5427.79,5000.00,427.79,0.00,0.00,0.00,Jun-14,160.99,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
597140,766482,18000,11225,10975.00,60 months,16.49,275.91,D,D3,LVMPD,5 years,MORTGAGE,110000.00,Not Verified,May-11,Charged Off,n,credit_card,Consolidation Loan,891xx,NV,16.10,0,Apr-00,0,,,13,0,8323,78.50,30,f,0.00,0.00,3646.41,3564.93,1569.36,1728.72,0.00,348.33,3.87,Jun-12,275.91,,Oct-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755946,955837,8000,8000,8000.00,36 months,7.49,248.82,A,A4,Arrow Electonics,10+ years,RENT,82000.00,Not Verified,May-11,Fully Paid,n,debt_consolidation,Credit card consolidation,902xx,CA,10.67,0,Nov-93,0,,94,11,1,9786,41.60,20,f,0.00,0.00,8435.53,8435.53,8000.00,435.53,0.00,0.00,0.00,May-12,4446.19,,May-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755904,955789,9600,9600,9600.00,60 months,11.49,211.09,B,B4,Interstate Dist.,7 years,RENT,52000.00,Not Verified,May-11,Charged Off,n,medical,Medical,895xx,NV,7.20,0,Mar-86,0,,,7,0,8296,69.10,11,f,0.00,0.00,7217.59,7217.59,5967.48,1042.74,0.00,207.37,2.64,Jan-13,30.22,,May-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
728048,923641,16000,16000,16000.00,60 months,15.99,389.01,D,D2,Southern California Edison,5 years,OWN,109300.00,Verified,May-11,Fully Paid,n,debt_consolidation,Debt Consolidation,906xx,CA,7.02,0,Mar-87,1,26,,19,0,4689,7.10,29,f,0.00,0.00,23234.99,23234.99,16000.00,7234.99,0.00,0.00,0.00,Dec-15,2617.46,,Nov-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755761,941013,2500,2500,2500.00,36 months,7.49,77.76,A,A4,Continental Airlines,3 years,OWN,26000.00,Not Verified,May-11,Fully Paid,n,moving,Moving Expesnes,981xx,WA,1.71,0,Jan-02,2,,,5,0,20,0.10,41,f,0.00,0.00,2710.11,2710.11,2500.00,210.11,0.00,0.00,0.00,Jan-13,185.08,,Nov-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
736261,933123,6000,6000,6000.00,36 months,13.49,203.59,C,C2,Phillips & Cohen LLP,4 years,RENT,50000.00,Source Verified,May-11,Fully Paid,n,credit_card,Transition Resource,941xx,CA,12.72,1,Dec-97,0,17,,10,0,9896,66.10,19,f,0.00,0.00,7326.01,7326.01,6000.00,1326.01,0.00,0.00,0.00,Jun-14,215.21,,Nov-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755595,955454,35000,35000,35000.00,36 months,16.49,1238.98,D,D3,Hotchkis and Wiley Capital Management,10+ years,MORTGAGE,230000.00,Verified,May-11,Fully Paid,n,home_improvement,Home Improvement Loan,911xx,CA,8.58,1,May-87,2,21,,8,0,36512,1.10,28,f,0.00,0.00,42930.64,42930.64,35000.00,7930.64,0.00,0.00,0.00,Apr-13,16944.24,,Mar-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755563,955419,6800,6800,6800.00,60 months,16.49,167.14,D,D3,,n/a,MORTGAGE,40000.00,Verified,May-11,Charged Off,n,debt_consolidation,OUT FROM UNDER,937xx,CA,23.28,0,Sep-98,1,,,10,0,38654,54.10,30,f,0.00,0.00,2339.27,2339.27,1123.50,1204.70,0.00,11.07,0.00,Aug-12,167.14,,Aug-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755450,955259,13600,13600,13350.00,60 months,11.49,299.04,B,B4,California Steel and Tube,10+ years,MORTGAGE,95000.00,Not Verified,May-11,Charged Off,n,debt_consolidation,Debt consolidation,917xx,CA,21.73,0,May-88,0,,,16,0,31849,40.30,44,f,0.00,0.00,2989.51,2934.09,1746.09,1243.42,0.00,0.00,0.00,May-12,28.40,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755250,955046,6500,6500,6500.00,36 months,10.99,212.78,B,B3,Varian Medical Systems,5 years,MORTGAGE,60000.00,Not Verified,May-11,Fully Paid,n,debt_consolidation,Payoff,948xx,CA,16.92,0,Oct-02,0,36,,11,0,5113,52.70,18,f,0.00,0.00,6559.65,6559.65,6500.00,59.65,0.00,0.00,0.00,Jun-11,6560.14,,Jun-11,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755488,955298,16000,15225,15200.00,60 months,20.25,405.50,F,F1,United States Marine Corps,6 years,RENT,62400.00,Not Verified,May-11,Charged Off,n,major_purchase,Major Purchase Loan,967xx,HI,17.69,1,Mar-05,0,22,,7,0,11432,83.40,30,f,0.00,0.00,7600.88,7588.47,2648.80,4230.25,0.00,721.83,6.97,Nov-12,913.59,,Apr-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
755486,955296,17200,17200,17200.00,36 months,17.49,617.43,D,D5,Kia Motors,6 years,RENT,90000.00,Verified,May-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,928xx,CA,8.53,0,Aug-98,1,80,115,14,1,13400,69.40,32,f,0.00,0.00,22204.67,22204.67,17200.00,5004.67,0.00,0.00,0.00,Jun-14,649.52,,Jun-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
754267,953977,24000,15650,15649.39,36 months,8.49,493.96,A,A5,"ZPower, LLC",< 1 year,RENT,81000.00,Verified,May-11,Fully Paid,n,debt_consolidation,Chase Payoff,930xx,CA,4.65,0,Jul-00,0,,,4,0,0,0.00,8,f,0.00,0.00,17771.34,17770.56,15650.00,2121.34,0.00,0.00,0.00,Jun-14,569.20,,Jun-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
15409243,17481695,31975,31975,31925.00,60 months,18.25,816.31,D,D3,Director,10+ years,MORTGAGE,150000.00,Verified,May-14,Current,n,debt_consolidation,Debt consolidation,986xx,WA,17.31,0,Apr-98,0,,,12,0,18208,51.90,29,f,24327.97,24289.93,16326.20,16300.67,7647.03,8679.17,0.00,0.00,0.00,Jan-16,816.31,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,316744,,,,,,,,,,,,41100,,,
15439291,17511739,12500,12500,12500.00,36 months,12.99,421.12,B,B5,Server,3 years,RENT,35000.00,Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,891xx,NV,23.35,2,Aug-95,1,23,,12,0,10265,44.10,26,w,6156.02,6156.02,8422.40,8422.40,6343.98,2078.42,0.00,0.00,0.00,Jan-16,421.12,Feb-16,Jan-16,0,24,1,INDIVIDUAL,,,,0,0,95272,,,,,,,,,,,,23300,,,
14490206,16552514,2500,2500,2500.00,60 months,25.57,74.22,F,F5,patient transport,7 years,RENT,32000.00,Not Verified,Apr-14,Current,n,medical,Medical expenses,953xx,CA,18.15,2,Sep-02,0,7,,6,0,1589,49.70,14,w,1984.31,1984.31,1484.40,1484.40,515.69,968.71,0.00,0.00,0.00,Dec-15,74.22,Feb-16,Jan-16,0,48,1,INDIVIDUAL,,,,0,451,168363,,,,,,,,,,,,3200,,,
14630610,16692897,32000,32000,32000.00,36 months,17.57,1149.99,D,D2,Air Traffic Controller,7 years,MORTGAGE,155000.00,Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,919xx,CA,24.54,0,Oct-97,1,41,,17,0,30537,88.50,44,w,0.00,0.00,35065.01,35065.01,32000.00,3065.01,0.00,0.00,0.00,Nov-14,28165.07,,Dec-14,0,,1,INDIVIDUAL,,,,0,0,374062,,,,,,,,,,,,34500,,,
14488375,16550742,10000,10000,10000.00,60 months,12.99,227.48,B,B5,Supervisor,10+ years,MORTGAGE,60000.00,Not Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,852xx,AZ,15.44,0,Mar-99,1,,,10,0,11534,31.60,27,w,7353.49,7353.49,4549.60,4549.60,2646.51,1903.09,0.00,0.00,0.00,Dec-15,227.48,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,173895,,,,,,,,,,,,36500,,,
14919168,16991598,8000,8000,8000.00,36 months,11.99,265.68,B,B3,Sr. Contracts Negotiator,2 years,RENT,135000.00,Not Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,951xx,CA,11.43,0,Aug-96,1,35,,8,0,3252,35.50,27,f,0.00,0.00,8451.39,8451.39,8000.00,451.39,0.00,0.00,0.00,Oct-14,7122.99,,Jan-16,0,35,1,INDIVIDUAL,,,,0,0,131124,,,,,,,,,,,,7300,,,
14819172,16891604,3000,3000,3000.00,36 months,19.99,111.48,E,E1,Bartender,< 1 year,MORTGAGE,45000.00,Not Verified,Apr-14,Current,n,home_improvement,Home improvement,950xx,CA,11.25,1,Mar-95,0,12,,8,0,17439,87.20,22,w,1554.32,1554.32,2229.60,2229.60,1445.68,783.92,0.00,0.00,0.00,Dec-15,111.48,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,396015,,,,,,,,,,,,20000,,,
14849123,16921561,10850,10850,10850.00,60 months,20.49,290.43,E,E2,Payroll Supervisor,2 years,RENT,45000.00,Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,961xx,CA,7.47,0,Jan-02,1,,,6,0,8905,76.10,13,w,0.00,0.00,13808.21,13808.21,10850.00,2958.21,0.00,0.00,0.00,Oct-15,9161.33,,Oct-15,0,,1,INDIVIDUAL,,,,0,0,8905,,,,,,,,,,,,11700,,,
14869153,16941585,27500,27500,27450.00,60 months,19.47,720.50,D,D5,Attorney,1 year,RENT,80000.00,Not Verified,Apr-14,Late (31-120 days),n,debt_consolidation,Debt consolidation,951xx,CA,18.23,1,May-00,2,20,,19,0,10306,27.80,38,f,21452.24,21413.24,13689.50,13664.61,6047.76,7641.74,0.00,0.00,0.00,Nov-15,720.50,Feb-16,Jan-16,0,69,1,INDIVIDUAL,,,,0,0,158038,,,,,,,,,,,,37100,,,
14839087,16911528,11125,11125,11125.00,36 months,15.31,387.35,C,C4,Project Manager,8 years,RENT,51000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,946xx,CA,9.86,0,May-97,0,46,43,8,1,11278,86.10,13,f,5111.40,5111.40,8248.20,8248.20,6013.60,2234.60,0.00,0.00,0.00,Jan-16,400.00,Feb-16,Jan-16,0,46,1,INDIVIDUAL,,,,0,173,12611,,,,,,,,,,,,13100,,,
14809082,16881519,5500,5500,5500.00,36 months,14.16,188.41,C,C2,customer service rep,10+ years,RENT,40000.00,Source Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,982xx,WA,16.77,0,Oct-90,2,,,7,0,3225,97.70,17,f,0.00,0.00,6106.08,6106.08,5500.00,606.08,0.00,0.00,0.00,Feb-15,4410.39,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,25538,,,,,,,,,,,,3300,,,
14809093,16881530,7125,7125,7125.00,36 months,17.57,256.06,D,D2,owner,10+ years,RENT,77000.00,Source Verified,Apr-14,Current,n,small_business,Business,921xx,CA,5.22,0,Nov-94,3,54,54,10,2,3263,31.70,22,f,3628.61,3628.61,5121.20,5121.20,3496.39,1624.81,0.00,0.00,0.00,Dec-15,256.06,Feb-16,Jan-16,0,54,1,INDIVIDUAL,,,,0,0,4929,,,,,,,,,,,,10300,,,
14879155,14317858,7000,7000,7000.00,36 months,16.59,248.15,D,D1,cook,4 years,RENT,26000.00,Source Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,852xx,AZ,10.16,0,Apr-04,0,,,5,0,6093,83.50,5,w,0.00,0.00,8095.24,8095.24,7000.00,1095.24,0.00,0.00,0.00,May-15,5117.44,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,6093,,,,,,,,,,,,7300,,,
14818845,16891293,10000,10000,10000.00,36 months,13.65,340.08,C,C1,Certified Nursing Assistant,9 years,RENT,35000.00,Verified,May-14,Fully Paid,n,credit_card,Credit card refinancing,940xx,CA,6.14,0,Sep-07,0,,,9,0,3930,30.50,12,f,0.00,0.00,10439.44,10439.44,10000.00,439.44,0.00,0.00,0.00,Sep-14,9419.20,,Aug-14,0,,1,INDIVIDUAL,,,,0,0,3930,,,,,,,,,,,,12900,,,
14929113,17001545,6000,6000,6000.00,36 months,16.59,212.70,D,D1,automotive tech,7 years,MORTGAGE,29000.00,Not Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,953xx,CA,11.34,2,May-03,1,15,,7,0,7590,47.10,16,f,3034.17,3034.17,4254.00,4254.00,2965.83,1288.17,0.00,0.00,0.00,Dec-15,212.70,Feb-16,Jan-16,0,15,1,INDIVIDUAL,,,,0,0,11261,,,,,,,,,,,,16100,,,
14809115,16881551,10000,10000,10000.00,36 months,19.47,368.95,D,D5,Teacher,6 years,RENT,57000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,911xx,CA,23.66,2,Oct-98,3,16,,11,0,7943,66.20,22,w,5162.25,5162.25,7379.00,7379.00,4837.75,2541.25,0.00,0.00,0.00,Dec-15,368.95,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,45952,,,,,,,,,,,,12000,,,
14939161,17011598,30000,30000,30000.00,60 months,17.57,754.81,D,D2,Buyer,9 years,RENT,80000.00,Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,926xx,CA,18.86,3,Aug-86,1,9,,13,0,26958,84.00,39,w,22728.79,22728.79,15254.34,15254.34,7271.21,7983.13,0.00,0.00,0.00,Jan-16,912.95,Feb-16,Jan-16,0,19,1,INDIVIDUAL,,,,0,0,41330,,,,,,,,,,,,32100,,,
14809097,16881534,13000,13000,12950.00,60 months,21.18,353.02,E,E3,IT Project Manager,4 years,RENT,50000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,906xx,CA,26.85,0,Mar-99,1,40,,14,0,18227,59.60,20,f,10068.03,10029.31,7060.40,7033.24,2931.97,4128.43,0.00,0.00,0.00,Jan-16,353.02,Feb-16,Jan-16,0,40,1,INDIVIDUAL,,,,0,0,46637,,,,,,,,,,,,30600,,,
14939089,17011528,30000,30000,30000.00,36 months,19.47,1106.83,D,D5,NURSE,4 years,OWN,90000.00,Verified,Apr-14,Current,n,credit_card,Credit card refinancing,925xx,CA,28.50,1,Jul-03,4,4,,17,0,21493,33.80,38,w,15487.23,15487.23,22136.60,22136.60,14512.77,7623.83,0.00,0.00,0.00,Dec-15,1106.83,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,292684,,,,,,,,,,,,63600,,,
14799061,16871499,2000,2000,2000.00,36 months,16.59,70.90,D,D1,Fire Ecologist,10+ years,MORTGAGE,73500.00,Verified,Apr-14,Fully Paid,n,medical,Medical expenses,981xx,WA,7.46,4,Sep-98,1,10,,4,0,4246,37.00,27,f,0.00,0.00,2298.43,2298.43,2000.00,298.43,0.00,0.00,0.00,Apr-15,1518.53,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,273867,,,,,,,,,,,,11500,,,
14620919,16683211,10200,10200,10200.00,36 months,14.16,349.41,C,C2,Benefits Coordinator,9 years,MORTGAGE,53000.00,Source Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,972xx,OR,25.23,0,Apr-85,0,,,21,0,26523,61.40,38,f,0.00,0.00,11555.49,11555.49,10200.00,1355.49,0.00,0.00,0.00,Jun-15,7362.57,,May-15,0,,1,INDIVIDUAL,,,,0,0,286094,,,,,,,,,,,,43200,,,
14640694,16702978,8450,8450,8450.00,36 months,19.47,311.76,D,D5,,n/a,RENT,25000.00,Verified,Apr-14,Charged Off,n,debt_consolidation,Debt consolidation,978xx,OR,29.38,0,Dec-01,0,42,,9,0,5671,34.00,22,f,0.00,0.00,3429.36,3429.36,2085.38,1343.98,0.00,0.00,0.00,Apr-15,311.76,,Jan-16,0,,1,INDIVIDUAL,,,,0,187,12094,,,,,,,,,,,,16700,,,
14630659,16692944,27000,27000,26950.00,60 months,19.99,715.19,E,E1,Senior Research Staff Member,10+ years,RENT,130000.00,Source Verified,Apr-14,Charged Off,n,debt_consolidation,Debt consolidation,902xx,CA,10.88,0,Sep-86,1,,,11,0,45330,85.30,18,f,0.00,0.00,10913.98,10893.77,2554.25,3882.46,0.00,4477.27,805.91,Feb-15,715.19,,Jul-15,0,,1,INDIVIDUAL,,,,0,0,45330,,,,,,,,,,,,52300,,,
14550722,16612993,8800,8800,8800.00,36 months,7.90,275.36,A,A4,Medical Assistant,1 year,RENT,50000.00,Not Verified,Apr-14,Current,n,credit_card,Credit card refinancing,852xx,AZ,14.70,0,Apr-00,1,79,,8,0,5185,31.40,22,w,3920.53,3920.53,5782.56,5782.56,4879.47,903.09,0.00,0.00,0.00,Jan-16,275.36,Feb-16,Jan-16,0,79,1,INDIVIDUAL,,,,0,0,32970,,,,,,,,,,,,16500,,,
14620741,16683040,3750,3750,3750.00,36 months,12.49,125.44,B,B4,Technician,1 year,RENT,40000.00,Not Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,925xx,CA,13.98,0,Feb-10,3,,,5,0,3764,48.30,6,f,1839.78,1839.78,2508.80,2508.80,1910.22,598.58,0.00,0.00,0.00,Dec-15,125.44,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,27698,,,,,,,,,,,,7800,,,
14550733,16613004,24000,24000,24000.00,36 months,7.90,750.97,A,A4,Advisory IT Architect,3 years,MORTGAGE,142000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,972xx,OR,13.39,0,Sep-91,3,,,9,0,12857,33.30,22,f,11368.76,11368.76,15019.40,15019.40,12631.24,2388.16,0.00,0.00,0.00,Dec-15,750.97,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,139804,,,,,,,,,,,,38600,,,
14560628,16622929,16750,16750,16750.00,60 months,19.99,443.68,E,E1,technician,3 years,RENT,74750.00,Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,931xx,CA,20.04,0,Dec-02,2,57,,12,0,5583,62.70,20,w,12879.82,12879.82,8873.60,8873.60,3870.18,5003.42,0.00,0.00,0.00,Dec-15,443.68,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,59578,,,,,,,,,,,,8900,,,
14590640,16652945,10400,10400,10400.00,36 months,11.99,345.38,B,B3,Police officer,10+ years,MORTGAGE,125000.00,Not Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,930xx,CA,5.58,0,Aug-99,0,25,,9,0,9279,74.80,29,w,0.00,0.00,11994.40,11994.40,10400.00,1577.13,17.27,0.00,0.00,Dec-15,6468.32,,Dec-15,0,25,1,INDIVIDUAL,,,,0,0,545903,,,,,,,,,,,,12400,,,
14600798,16663076,10000,10000,10000.00,36 months,8.90,317.54,A,A5,COO,10+ years,MORTGAGE,165000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,945xx,CA,20.72,1,Dec-99,1,23,,19,0,8257,29.20,37,w,4773.83,4773.83,6350.80,6350.80,5226.17,1124.63,0.00,0.00,0.00,Dec-15,317.54,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,115238,,,,,,,,,,,,28300,,,
14590688,16652990,19500,19500,19500.00,36 months,9.67,626.20,B,B1,QA Analyst,4 years,RENT,90000.00,Verified,Apr-14,Current,n,home_improvement,Home improvement,945xx,CA,3.81,0,Jan-08,0,,,6,0,8462,42.30,7,f,7503.92,7503.92,14328.35,14328.35,11996.08,2332.27,0.00,0.00,0.00,Dec-15,626.20,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,8462,,,,,,,,,,,,20000,,,
14570601,16632890,23050,23050,23050.00,60 months,19.99,610.56,E,E1,ISS,< 1 year,MORTGAGE,55000.00,Source Verified,Apr-14,Charged Off,n,debt_consolidation,Debt consolidation,996xx,AK,13.88,0,Aug-97,1,40,,4,0,6534,70.30,27,w,0.00,0.00,6716.16,6716.16,2710.77,4005.39,0.00,0.00,0.00,Apr-15,610.56,,Jan-16,0,78,1,INDIVIDUAL,,,,0,0,14288,,,,,,,,,,,,9300,,,
14610723,16673009,15000,15000,15000.00,60 months,14.64,354.03,C,C3,warehouse,10+ years,RENT,45000.00,Source Verified,Apr-14,Current,n,credit_card,Credit card refinancing,902xx,CA,25.84,1,Feb-05,1,17,119,7,1,5525,63.50,17,w,11152.37,11152.37,7080.60,7080.60,3847.63,3232.97,0.00,0.00,0.00,Dec-15,354.03,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,10303,,,,,,,,,,,,8700,,,
14570617,16632906,13000,13000,13000.00,60 months,13.65,300.14,C,C1,manager,10+ years,RENT,100000.00,Not Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,941xx,CA,12.47,0,Aug-94,0,51,,10,0,13540,88.50,30,f,9604.15,9604.15,6002.80,6002.80,3395.85,2606.95,0.00,0.00,0.00,Dec-15,300.14,Feb-16,Jan-16,0,56,1,INDIVIDUAL,,,,0,0,244237,,,,,,,,,,,,15300,,,
14620737,16683035,11250,11250,11250.00,36 months,19.99,418.04,E,E1,Director of Operations,8 years,RENT,125000.00,Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,940xx,CA,8.89,0,Apr-92,0,26,,8,0,9275,71.90,8,w,5828.94,5828.94,8360.80,8360.80,5421.06,2939.74,0.00,0.00,0.00,Dec-15,418.04,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,49167,,,,,,,,,,,,12900,,,
14639622,16701930,5600,5600,5600.00,36 months,7.90,175.23,A,A4,,n/a,OWN,18000.00,Verified,Apr-14,Current,n,credit_card,Credit card refinancing,863xx,AZ,8.80,0,Sep-08,1,,,15,0,4309,17.60,26,w,2652.63,2652.63,3504.60,3504.60,2947.37,557.23,0.00,0.00,0.00,Dec-15,175.23,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,256,22472,,,,,,,,,,,,24500,,,
14570688,16632974,4000,4000,4000.00,36 months,14.64,137.96,C,C3,Staff RN II,6 years,RENT,145000.00,Not Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,15.67,0,Aug-03,1,38,,14,0,20487,84.70,41,w,0.00,0.00,4709.65,4709.65,4000.00,709.65,0.00,0.00,0.00,Oct-15,2364.33,,Oct-15,0,39,1,INDIVIDUAL,,,,0,0,91020,,,,,,,,,,,,24200,,,
14579565,16641887,24000,24000,24000.00,60 months,15.31,574.88,C,C4,Sr. PLM Systems Analyst,4 years,RENT,87000.00,Source Verified,Apr-14,Current,n,credit_card,Credit card refinancing,926xx,CA,12.52,0,Dec-98,1,,,14,0,29324,70.70,25,w,17922.42,17922.42,11497.60,11497.60,6077.58,5420.02,0.00,0.00,0.00,Dec-15,574.88,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,66,46518,,,,,,,,,,,,41500,,,
14610722,16673008,27650,27650,27600.00,60 months,18.25,705.90,D,D3,Building Inspector/Bldg. Plans Examiner,2 years,RENT,63000.00,Source Verified,Apr-14,Current,n,credit_card,Credit card refinancing,891xx,NV,13.43,1,Mar-92,0,19,,7,0,29499,74.30,12,f,21037.19,20999.15,14118.00,14092.47,6612.81,7505.19,0.00,0.00,0.00,Dec-15,705.90,Feb-16,Jan-16,0,19,1,INDIVIDUAL,,,,0,0,29499,,,,,,,,,,,,39700,,,
14580371,16642662,7000,7000,7000.00,36 months,10.99,229.14,B,B2,Senior Systems Analyst,10+ years,MORTGAGE,109000.00,Not Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,923xx,CA,16.12,1,Feb-99,0,18,,9,0,43952,88.80,17,w,0.00,0.00,7505.90,7505.90,7000.00,505.90,0.00,0.00,0.00,Dec-14,5901.92,,Jan-16,0,18,1,INDIVIDUAL,,,,0,0,475032,,,,,,,,,,,,49500,,,
14610751,16673037,16000,16000,16000.00,36 months,12.99,539.03,B,B5,Planner,6 years,MORTGAGE,62000.00,Source Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,919xx,CA,18.88,0,Aug-97,0,,,12,0,10319,66.10,21,w,0.00,0.00,18361.62,18361.62,16000.00,2361.62,0.00,0.00,0.00,Aug-15,10276.17,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,366265,,,,,,,,,,,,15600,,,
14580729,16643009,10800,10800,10800.00,36 months,12.99,363.85,B,B5,RN,1 year,RENT,100880.00,Verified,May-14,Fully Paid,n,debt_consolidation,Debt consolidation,981xx,WA,28.96,0,Dec-94,2,,108,11,1,8921,40.00,20,w,0.00,0.00,12215.89,12215.89,10800.00,1415.89,0.00,0.00,0.00,Jul-15,7485.84,,Jul-15,0,,1,INDIVIDUAL,,,,0,0,70772,,,,,,,,,,,,22150,,,
